Reyna Huscar,94.6,10029785,
Silvana Omen,51.2,10022233,
Ahri Brimstone,66.0,10030589,
Mauricio Skye,32.5,10010877,
Sage Skye,56.1,10016828,
Ahri Fade,55.9,10006906,
Bryan Omen,63.5,10008231,
Elsa Fukuda,68.8,10023445,
Elsa Breach,58.5,10016536,
Yoru Fu,55.3,10021560,
Briana Skye,29.3,10010843,
Elsa Omen,80.0,10021984,
Astra Skye,83.0,10002615,
Miguel Propeth,30.7,10022114,
Sage Smith,53.2,10011485,
Diana Po,59.2,10002386,
Reyna Breach,93.6,10023224,
Enzo Brimstone,36.0,10026372,
Mauricio Pato,64.2,10002738,
Elsa Breach,86.2,10020481,
Diana Cypher,20.9,10007542,
Briana Quispe,94.1,10019062,
Sage Propeth,42.7,10006439,
Briana Po,89.4,10010321,
Elsa Fu,74.3,10015791,
Miguel Brimstone,90.4,10002101,
Juan Harbor,56.9,10021521,
Camila Sniper,75.7,10026733,
Juan Breach,88.2,10024418,
Mauricio Omen,26.4,10014967,
Reyna Breach,22.8,10025684,
Reyna Skye,37.0,10024311,
Sage Breach,87.8,10025721,
Alvaro Fukuda,64.1,10031995,
Chamber Harbor,35.3,10031912,
Alvaro Fu,41.8,10005376,
Miguel Fukuda,78.8,10025129,
Mauricio Skye,43.6,10020255,
Ahri Sniper,32.9,10020632,
Elsa Sniper,46.5,10009531,
Miguel Po,78.8,10027288,
Briana Po,96.6,10032054,
Ahri Smith,86.0,10010700,
Silvana Omen,47.1,10023663,
Alejandra Huscar,92.4,10020158,
Juan Oliveira,92.5,10025881,
Diana Brimstone,56.7,10024458,
Miguel Breach,21.9,10005932,
Yoru Smith,95.1,10015502,
Sage Fukuda,25.9,10010748,
Ahri Sniper,56.9,10013432,
Briana Huscar,96.7,10004287,
Juan Propeth,90.9,10023894,
Miguel Harbor,31.4,10011140,
Bryan Po,94.6,10024228,
Juan Sniper,45.1,10005992,
Camila Phoenix,59.3,10022629,
Astra Omen,60.9,10021527,
Enzo Phoenix,21.9,10015815,
Chamber Sniper,85.4,10022988,
Sage Fu,37.9,10024044,
Astra Pato,22.1,10004724,
Yoru Skye,39.0,10000966,
Alvaro Harbor,98.0,10016806,
Juan Po,43.9,10007720,
Juan Po,96.1,10004740,
Silvana Brimstone,76.4,10021371,
Alvaro Phoenix,39.5,10004035,
Enzo Oliveira,62.0,10020670,
Briana Smith,75.3,10002416,
Silvana Propeth,47.2,10006579,
Camila Skye,79.7,10011565,
Astra Pato,23.1,10012391,
Yoru Sniper,62.4,10010485,
Elsa Quispe,97.8,10009337,
Alvaro Pato,37.2,10026023,
Camila Pato,40.5,10003790,
Juan Po,89.3,10003573,
Yoru Smith,66.5,10015507,
Mauricio Phoenix,22.4,10032603,
Alejandra Po,47.6,10025783,
Ahri Harbor,85.6,10015951,
Silvana Smith,76.1,10017738,
Alvaro Arevalo,52.6,10025552,
Elsa Brimstone,45.4,10000610,
Reyna Fu,96.1,10002545,
Alvaro Sniper,81.5,10009839,
Bryan Po,60.7,10020000,
Silvana Huscar,86.9,10017455,
William Huscar,55.5,10025389,
Alvaro Propeth,24.2,10001179,
Astra Huscar,58.4,10012904,
Elsa Sniper,25.8,10028548,
Briana Skye,36.6,10000586,
Sage Skye,20.6,10003000,
Chamber Phoenix,59.8,10021120,
William Huscar,82.3,10007148,
Miguel Pato,91.5,10026715,
Ahri Oliveira,53.4,10020414,
Liliana Fukuda,66.2,10013293,
Liliana Razor,61.1,10019586,
Bryan Razor,47.4,10005461,
Astra Smith,66.8,10001984,
Bryan Fade,78.4,10027412,
Elsa Breach,29.0,10007566,
Sage Sniper,57.0,10001372,
Silvana Propeth,23.3,10010024,
Enzo Huscar,60.4,10028593,
Alejandra Propeth,46.9,10010863,
William Skye,59.5,10018783,
Bryan Phoenix,42.1,10006463,
Alejandra Breach,56.5,10028297,
Sage Sniper,71.1,10004025,
Mauricio Fu,81.5,10020197,
Bryan Quispe,52.7,10008945,
Chamber Omen,58.3,10019549,
William Breach,52.7,10011680,
Sage Fu,89.8,10011047,
Enzo Omen,62.2,10011983,
William Huscar,46.7,10019999,
Alejandra Arevalo,50.8,10003733,
Bryan Cypher,84.0,10032096,
William Propeth,57.5,10001879,
Miguel Smith,67.0,10006761,
Alejandra Skye,27.1,10005680,
Briana Po,77.7,10015457,
Juan Phoenix,51.7,10017265,
Liliana Po,40.0,10002092,
Mauricio Fukuda,20.0,10023631,
Briana Sniper,41.6,10000874,
Juan Fade,70.0,10026938,
Enzo Huscar,51.1,10028326,
Mauricio Brimstone,37.1,10022653,
Mauricio Breach,47.5,10012853,
Ahri Brimstone,34.0,10002822,
Yoru Omen,68.7,10027287,
Alejandra Smith,73.8,10016790,
Briana Pato,41.1,10029781,
Camila Phoenix,78.1,10025249,
Elsa Harbor,25.9,10019637,
Chamber Arevalo,22.5,10017833,
Briana Fukuda,27.7,10000959,
Ahri Razor,90.8,10011991,
Diana Fu,35.5,10009565,
Elsa Skye,79.9,10032286,
Reyna Breach,83.1,10015014,
Elsa Breach,40.5,10022324,
Liliana Fu,40.2,10008589,
Juan Sniper,87.3,10017434,
Diana Pato,82.2,10018573,
Liliana Po,28.9,10006669,
Camila Cypher,42.9,10011536,
Silvana Phoenix,71.4,10018720,
Ahri Oliveira,26.8,10007832,
Silvana Quispe,96.2,10018625,
Elsa Fukuda,72.6,10003576,
Enzo Pato,99.5,10006138,
Ahri Oliveira,55.6,10026403,
Silvana Brimstone,61.0,10022074,
Mauricio Skye,98.7,10027986,
Alvaro Fukuda,58.1,10025048,
Alejandra Fade,66.3,10007319,
Chamber Brimstone,55.9,10015287,
Juan Arevalo,50.2,10000278,
Juan Skye,93.1,10015287,
William Po,99.6,10004986,
Miguel Omen,55.7,10030670,
Chamber Skye,73.6,10019294,
Chamber Quispe,50.0,10012293,
Bryan Huscar,54.2,10003014,
Chamber Fu,78.9,10011181,
Yoru Huscar,55.2,10008921,
Mauricio Fade,24.5,10018564,
Astra Oliveira,97.4,10007548,
Alejandra Razor,56.4,10006818,
Liliana Harbor,94.6,10030848,
Astra Fukuda,61.6,10029805,
Elsa Breach,53.6,10005242,
Enzo Brimstone,31.8,10004060,
Silvana Pato,57.1,10003720,
Yoru Fade,30.0,10028374,
Camila Smith,99.5,10003978,
Silvana Fade,66.6,10028273,
Mauricio Cypher,25.0,10005272,
Sage Propeth,30.7,10002390,
Enzo Breach,80.8,10030396,
Miguel Huscar,85.3,10028577,
Bryan Oliveira,64.7,10023868,
Chamber Breach,26.8,10032488,
Ahri Smith,59.6,10007415,
Camila Huscar,25.3,10021338,
Reyna Phoenix,81.8,10008347,
Silvana Brimstone,76.9,10013070,
Silvana Po,78.1,10008395,
Mauricio Oliveira,47.1,10001788,
Sage Oliveira,22.9,10000102,
Briana Po,30.8,10000312,
Juan Sniper,83.2,10024714,
Reyna Skye,57.7,10001632,
Ahri Oliveira,68.8,10016658,
Enzo Huscar,48.2,10000101,
Chamber Propeth,72.5,10005528,
Elsa Pato,81.6,10031508,
Alejandra Fukuda,92.7,10027719,
Chamber Breach,93.3,10024328,
Enzo Skye,54.1,10027392,
Reyna Pato,29.3,10024041,
Elsa Huscar,82.8,10020633,
Juan Arevalo,91.8,10015149,
Liliana Oliveira,62.6,10009032,
Juan Phoenix,51.5,10007857,
Mauricio Cypher,99.8,10004726,
Juan Fukuda,66.2,10006878,
William Pato,52.6,10008583,
Alejandra Cypher,73.5,10005698,
William Quispe,66.1,10016993,
Briana Harbor,94.3,10026817,
Enzo Cypher,48.1,10027062,
Bryan Fukuda,96.3,10018112,
Briana Po,35.1,10011358,
Astra Fade,87.7,10006404,
Briana Skye,34.5,10027716,
William Harbor,49.4,10011802,
William Po,28.5,10021678,
Sage Cypher,64.7,10023163,
Chamber Po,53.9,10012526,
Sage Breach,71.8,10011986,
Miguel Skye,88.1,10021949,
Chamber Propeth,62.8,10030728,
Mauricio Brimstone,71.6,10013518,
Diana Fu,79.3,10021250,
William Omen,93.9,10004953,
Silvana Breach,44.2,10020028,
Alvaro Omen,88.9,10004019,
Alvaro Brimstone,45.5,10028061,
Mauricio Fukuda,48.8,10030502,
Diana Razor,44.8,10031037,
Chamber Harbor,80.0,10013489,
Reyna Smith,33.2,10024052,
Bryan Huscar,87.3,10010832,
Alvaro Phoenix,48.6,10007912,
Enzo Propeth,53.2,10025081,
Silvana Smith,58.6,10031098,
Enzo Phoenix,94.9,10000128,
Alvaro Oliveira,57.0,10031032,
Mauricio Po,45.4,10005100,
Silvana Fu,25.6,10024521,
Liliana Propeth,46.5,10002066,
Enzo Cypher,95.2,10001255,
Yoru Phoenix,33.7,10003948,
Sage Fukuda,40.9,10015589,
Alvaro Breach,27.3,10029573,
Reyna Pato,66.2,10030804,
Diana Smith,98.6,10022387,
Ahri Quispe,43.7,10015809,
Juan Smith,44.6,10020531,
Enzo Skye,48.1,10026278,
Elsa Omen,95.9,10008679,
Juan Propeth,39.4,10015105,
Juan Propeth,47.6,10015940,
Ahri Skye,24.3,10013103,
Bryan Propeth,87.9,10008110,
Alvaro Cypher,99.8,10024063,
Elsa Razor,61.5,10007646,
Diana Fade,45.5,10014612,
Bryan Propeth,44.9,10011262,
Miguel Harbor,92.6,10017425,
Alvaro Cypher,92.1,10026015,
Bryan Sniper,94.8,10019243,
William Arevalo,41.7,10014072,
Alvaro Huscar,44.0,10025610,
Juan Arevalo,20.1,10005709,
Liliana Harbor,69.1,10028709,
Ahri Omen,52.3,10032629,
William Quispe,77.5,10014848,
Yoru Cypher,20.3,10032717,
Silvana Fu,78.1,10032494,
Liliana Brimstone,54.8,10028705,
Elsa Harbor,74.3,10032077,
Liliana Breach,68.9,10019283,
William Cypher,42.5,10032594,
Miguel Arevalo,43.0,10013255,
Sage Phoenix,86.9,10025817,
Liliana Phoenix,77.6,10032473,
Sage Oliveira,36.5,10029410,
Elsa Omen,85.2,10021740,
Liliana Brimstone,97.2,10015768,
Juan Huscar,40.2,10028115,
Miguel Fade,83.9,10027159,
Camila Huscar,37.2,10031904,
Enzo Fukuda,87.3,10022352,
Silvana Harbor,36.3,10019233,
Briana Razor,65.5,10002486,
Yoru Huscar,92.9,10009361,
Liliana Razor,27.4,10002973,
Astra Fade,28.5,10020550,
Elsa Fade,59.5,10025715,
Reyna Breach,29.4,10020579,
Elsa Sniper,84.7,10025399,
Liliana Quispe,72.2,10011737,
Juan Huscar,58.5,10019674,
Juan Huscar,39.7,10008765,
Diana Sniper,38.9,10007540,
Camila Oliveira,49.0,10014649,
Ahri Smith,65.3,10000876,
Diana Harbor,50.6,10024228,
Sage Fukuda,35.1,10007690,
Ahri Razor,26.2,10002949,
Sage Skye,70.0,10025863,
Bryan Omen,24.5,10013197,
Reyna Cypher,67.4,10001303,
Sage Quispe,77.9,10001484,
Alvaro Oliveira,54.7,10032137,
Juan Brimstone,53.3,10022191,
Chamber Fu,98.2,10030052,
Liliana Po,84.0,10028290,
Ahri Fukuda,68.5,10008885,
Alvaro Oliveira,81.8,10020247,
Enzo Fade,57.7,10019686,
Elsa Oliveira,25.0,10007221,
Camila Arevalo,66.6,10031574,
Sage Fu,77.1,10032255,
Silvana Sniper,79.3,10021383,
Yoru Po,79.1,10024958,
Yoru Razor,35.4,10005795,
Miguel Smith,92.5,10015073,
Elsa Smith,48.2,10009253,
Yoru Quispe,49.1,10011835,
Elsa Propeth,47.0,10030691,
Silvana Sniper,36.1,10005832,
Briana Fade,30.5,10021464,
Silvana Sniper,43.7,10006652,
Yoru Pato,88.8,10014931,
Silvana Po,36.2,10006887,
Liliana Phoenix,38.2,10007033,
Enzo Breach,24.9,10019387,
Alejandra Fukuda,28.7,10012613,
Camila Pato,55.2,10005742,
Chamber Po,38.7,10001889,
Camila Breach,59.4,10029393,
Ahri Fukuda,91.3,10010379,
Miguel Oliveira,89.2,10020378,
Reyna Omen,77.6,10029039,
Silvana Breach,81.6,10017702,
Elsa Fukuda,75.1,10010516,
Miguel Phoenix,89.4,10011275,
Diana Razor,20.5,10018765,
Liliana Breach,38.6,10013993,
Sage Arevalo,26.8,10026069,
Yoru Omen,48.1,10009307,
Liliana Breach,59.6,10028405,
Liliana Arevalo,38.0,10024065,
Sage Omen,20.9,10013547,
Bryan Smith,81.1,10005869,
Silvana Po,54.4,10009071,
Ahri Propeth,71.4,10014979,
Alvaro Fu,85.1,10014591,
Diana Phoenix,32.0,10019972,
Yoru Breach,89.9,10021470,
Sage Huscar,69.4,10020324,
Ahri Breach,32.1,10007915,
Bryan Razor,23.9,10019734,
Elsa Quispe,81.9,10017084,
Camila Breach,29.6,10018480,
Ahri Razor,80.3,10005020,
Yoru Quispe,70.7,10014688,
Chamber Quispe,85.0,10021346,
Ahri Razor,94.4,10006780,
Bryan Oliveira,62.8,10022072,
Yoru Fu,91.1,10029114,
Ahri Fukuda,92.8,10031692,
Astra Quispe,28.9,10022744,
Alejandra Quispe,52.0,10002690,
Reyna Sniper,51.8,10010670,
Juan Razor,49.6,10008348,
Ahri Quispe,55.7,10011017,
Silvana Cypher,34.3,10012154,
Reyna Fu,46.0,10007109,
Sage Pato,83.6,10024413,
Miguel Cypher,75.0,10008053,
Enzo Phoenix,63.6,10024138,
Diana Fade,41.0,10010018,
William Fade,97.5,10002826,
Alejandra Breach,56.5,10018912,
Silvana Fukuda,65.3,10013662,
Silvana Pato,71.1,10027730,
Alvaro Razor,38.0,10024272,
Alvaro Omen,20.8,10025430,
Elsa Breach,79.7,10005075,
Miguel Oliveira,97.7,10015715,
Ahri Cypher,48.7,10011025,
Alejandra Pato,95.0,10024425,
Bryan Quispe,86.4,10002323,
Briana Quispe,96.3,10030005,
Enzo Fukuda,87.8,10000170,
Chamber Fade,24.6,10010910,
Bryan Po,91.2,10007359,
Juan Po,55.6,10002574,
William Smith,91.7,10007798,
Ahri Smith,30.0,10001570,
Juan Harbor,32.7,10021197,
Juan Omen,86.3,10028530,
Enzo Fade,79.2,10009492,
Chamber Omen,72.1,10013506,
Juan Harbor,42.7,10004084,
Silvana Fu,92.1,10006962,
Sage Brimstone,21.3,10021734,
Miguel Fade,40.0,10027931,
Sage Po,34.9,10016965,
Sage Omen,92.7,10016835,
Diana Smith,89.7,10023131,
Astra Harbor,28.6,10017679,
Astra Skye,73.7,10029212,
William Quispe,67.2,10007634,
Sage Propeth,49.6,10027759,
Miguel Cypher,23.5,10002680,
Yoru Oliveira,33.6,10007991,
Elsa Phoenix,25.8,10022294,
Astra Smith,21.9,10016753,
Alvaro Harbor,48.7,10015649,
Astra Harbor,26.0,10003621,
Reyna Huscar,53.1,10023654,
Enzo Omen,91.6,10007685,
Alejandra Huscar,72.0,10007667,
Elsa Fu,57.3,10027107,
Sage Propeth,85.6,10017676,
Astra Propeth,38.0,10000618,
Mauricio Harbor,65.5,10001901,
Elsa Sniper,64.8,10024002,
Enzo Cypher,46.3,10003418,
Elsa Brimstone,80.6,10014846,
Astra Huscar,45.6,10000855,
Miguel Fade,41.6,10002957,
Alejandra Propeth,48.6,10017020,
Yoru Skye,53.4,10020736,
Yoru Huscar,69.0,10020920,
Camila Harbor,52.6,10000489,
Diana Arevalo,94.6,10029069,
Chamber Huscar,81.5,10013462,
Juan Propeth,75.0,10021766,
Elsa Brimstone,83.2,10005884,
Chamber Fu,44.3,10028142,
Briana Skye,92.3,10000272,
Camila Arevalo,33.7,10006045,
Chamber Phoenix,99.0,10019283,
Yoru Razor,72.1,10017108,
Elsa Harbor,85.0,10017004,
Diana Arevalo,42.0,10024180,
Miguel Quispe,77.6,10006398,
Enzo Propeth,93.1,10025632,
Briana Oliveira,44.2,10011035,
Alejandra Brimstone,64.5,10032012,
Juan Brimstone,45.2,10021247,
Camila Razor,70.1,10029301,
Miguel Cypher,52.7,10001283,
Chamber Fukuda,24.2,10024233,
Briana Cypher,66.9,10030947,
Enzo Fade,96.9,10009861,
Alvaro Sniper,87.5,10024774,
Astra Skye,35.9,10030917,
Liliana Arevalo,55.0,10008879,
Elsa Quispe,83.1,10014252,
Reyna Omen,60.0,10018242,
Juan Fukuda,54.0,10006851,
Enzo Cypher,66.8,10026878,
Elsa Smith,33.3,10020929,
Miguel Fu,38.7,10029017,
Bryan Sniper,91.8,10020193,
Reyna Brimstone,58.1,10028009,
Juan Smith,95.4,10028201,
Yoru Propeth,47.8,10018932,
Chamber Pato,25.3,10016497,
Sage Fu,77.4,10026407,
Chamber Breach,68.4,10009262,
Briana Sniper,69.6,10015940,
Chamber Fade,33.7,10023369,
Diana Omen,66.2,10022519,
Briana Skye,63.6,10017552,
Diana Sniper,83.0,10008264,
Ahri Fade,26.6,10006265,
Alvaro Pato,76.3,10019772,
Ahri Phoenix,77.3,10021594,
Chamber Fu,34.4,10008085,
Sage Harbor,63.5,10011325,
Juan Propeth,96.1,10020839,
Briana Omen,91.2,10015095,
Yoru Skye,49.1,10007250,
Juan Fukuda,86.0,10002355,
Sage Razor,40.1,10029083,
Ahri Fade,24.4,10014214,
William Oliveira,82.5,10022659,
Chamber Fu,68.0,10027855,
Silvana Phoenix,73.6,10031628,
Liliana Phoenix,30.7,10029036,
Astra Arevalo,38.3,10019337,
Reyna Fade,95.0,10026892,
William Fu,97.5,10022441,
Diana Sniper,82.3,10014377,
William Pato,60.5,10007143,
Briana Huscar,35.4,10008037,
Reyna Huscar,68.6,10009084,
Miguel Cypher,57.0,10018028,
Enzo Skye,53.7,10000839,
Miguel Sniper,41.1,10008453,
Silvana Fukuda,57.9,10028751,
Yoru Smith,45.4,10007275,
Ahri Phoenix,92.6,10008382,
Elsa Pato,69.6,10010299,
Miguel Brimstone,48.7,10018960,
Liliana Fade,80.7,10017773,
Alejandra Harbor,52.3,10032076,
Miguel Sniper,30.5,10007985,
Juan Po,54.9,10027255,
Mauricio Huscar,48.8,10007338,
Mauricio Fade,33.4,10018088,
Briana Sniper,67.8,10010206,
Alvaro Smith,76.0,10015463,
Enzo Harbor,27.6,10025942,
Briana Arevalo,58.1,10001083,
Liliana Huscar,75.8,10006458,
Yoru Huscar,84.9,10005011,
Enzo Cypher,53.4,10018936,
William Huscar,31.4,10019051,
Elsa Razor,60.4,10009650,
Liliana Quispe,61.0,10015459,
Silvana Skye,55.7,10005889,
Mauricio Breach,72.9,10012316,
Mauricio Phoenix,80.6,10007900,
Mauricio Phoenix,32.5,10018455,
Elsa Breach,73.3,10017563,
Yoru Fu,46.1,10002673,
Astra Pato,53.7,10002669,
Ahri Brimstone,27.5,10014634,
Elsa Pato,35.1,10009152,
Astra Fukuda,29.3,10013016,
Astra Breach,84.2,10031848,
Silvana Fade,46.0,10029690,
Miguel Smith,47.2,10017036,
Silvana Quispe,72.1,10023366,
William Smith,36.8,10027289,
Briana Fade,52.3,10006054,
Camila Phoenix,99.6,10023509,
Mauricio Huscar,79.5,10013504,
Mauricio Fukuda,79.9,10027971,
Silvana Oliveira,36.7,10009017,
Elsa Oliveira,78.7,10026105,
Ahri Fade,47.4,10027675,
Elsa Sniper,84.4,10008470,
Chamber Pato,88.4,10002822,
Elsa Phoenix,80.0,10005368,
Juan Harbor,73.5,10016646,
Bryan Quispe,30.6,10007781,
Yoru Arevalo,61.7,10008787,
Liliana Oliveira,94.0,10025539,
Enzo Harbor,85.8,10015174,
Mauricio Po,84.5,10014742,
Briana Razor,75.8,10032059,
Elsa Fukuda,22.1,10030933,
Reyna Propeth,24.3,10016962,
Astra Brimstone,34.2,10000218,
Liliana Propeth,87.9,10011982,
Briana Phoenix,47.6,10031232,
Alejandra Fade,83.7,10006848,
Enzo Oliveira,24.3,10011040,
Yoru Breach,70.8,10001915,
Briana Smith,69.6,10009099,
Bryan Quispe,93.3,10003822,
Yoru Skye,65.3,10027716,
Enzo Huscar,37.5,10014257,
Silvana Breach,99.3,10013946,
Mauricio Omen,67.4,10017573,
Miguel Pato,39.9,10025229,
Juan Omen,70.3,10031426,
Astra Phoenix,80.0,10004654,
Alejandra Fukuda,30.4,10001515,
Alejandra Smith,52.8,10004439,
Reyna Skye,93.8,10011784,
Sage Skye,63.0,10003375,
Astra Pato,21.8,10032695,
Juan Pato,59.6,10007438,
Enzo Quispe,28.7,10030796,
Camila Breach,97.5,10024902,
Diana Omen,21.9,10015098,
Alvaro Sniper,72.1,10015452,
Astra Pato,59.9,10025956,
Liliana Huscar,45.7,10016079,
Liliana Fade,62.5,10021468,
Liliana Razor,52.3,10004772,
Bryan Pato,27.4,10006684,
Sage Breach,67.2,10023374,
Juan Razor,63.8,10013124,
Sage Huscar,77.5,10026543,
Alejandra Brimstone,76.1,10001112,
Mauricio Harbor,45.2,10003905,
William Oliveira,68.2,10020123,
Silvana Razor,85.3,10028838,
Alvaro Harbor,46.0,10011128,
Liliana Skye,22.0,10022326,
Diana Skye,46.1,10012754,
Reyna Cypher,57.8,10007745,
Diana Fade,52.1,10001276,
Astra Phoenix,79.7,10019486,
Juan Brimstone,83.5,10022435,
Miguel Razor,37.4,10009279,
Camila Smith,79.3,10029034,
Bryan Phoenix,95.2,10026337,
Ahri Propeth,55.7,10005141,
Miguel Oliveira,86.4,10011798,
Liliana Brimstone,57.7,10017774,
Briana Harbor,43.1,10009011,
Reyna Fukuda,75.1,10005444,
Miguel Phoenix,63.0,10029933,
Bryan Cypher,96.3,10000832,
Enzo Pato,86.6,10021927,
Elsa Huscar,69.5,10015968,
Ahri Sniper,64.9,10010952,
Camila Oliveira,22.3,10010316,
Elsa Fu,73.4,10018691,
Alvaro Omen,64.5,10024820,
Juan Smith,83.1,10028419,
Miguel Fade,38.4,10013069,
Ahri Brimstone,38.0,10030421,
Camila Propeth,20.3,10006249,
Reyna Breach,40.4,10016386,
Alvaro Huscar,57.1,10017723,
Bryan Oliveira,41.3,10028484,
William Breach,73.8,10019403,
Liliana Po,35.9,10007719,
Silvana Omen,89.0,10001575,
Briana Po,32.1,10017448,
Astra Oliveira,39.1,10006604,
Juan Pato,68.6,10021510,
Mauricio Quispe,85.4,10010596,
Miguel Fade,93.1,10002910,
Sage Omen,33.3,10013063,
Miguel Smith,87.2,10006101,
Alvaro Brimstone,86.7,10015783,
William Huscar,73.0,10019542,
Astra Propeth,67.1,10026247,
Ahri Cypher,92.4,10031271,
William Fukuda,33.1,10010225,
Silvana Breach,42.1,10027887,
Enzo Skye,57.8,10025737,
William Razor,58.4,10021979,
Chamber Pato,29.2,10028396,
Miguel Fukuda,55.8,10029061,
Miguel Breach,34.4,10031615,
Chamber Fukuda,47.3,10013648,
Sage Sniper,39.2,10014996,
Liliana Fade,42.1,10009289,
Ahri Propeth,68.2,10021334,
Silvana Pato,58.4,10024795,
Yoru Breach,51.8,10011288,
Yoru Breach,55.0,10030673,
Sage Smith,33.6,10027386,
Diana Cypher,28.1,10002683,
Yoru Razor,86.8,10029185,
Bryan Propeth,93.8,10014577,
Diana Arevalo,89.2,10023575,
Juan Razor,75.7,10019148,
Juan Breach,49.7,10015506,
Ahri Arevalo,42.8,10025547,
Alejandra Propeth,66.1,10010531,
Silvana Oliveira,73.0,10025403,
Camila Fade,32.6,10030319,
Mauricio Cypher,67.1,10012322,
Sage Brimstone,21.3,10006554,
Silvana Brimstone,53.9,10031097,
Alvaro Oliveira,35.8,10025986,
Silvana Arevalo,36.4,10010485,
Sage Propeth,42.5,10026761,
Ahri Skye,95.6,10016435,
Camila Arevalo,76.4,10006171,
Reyna Fu,52.3,10025417,
Diana Fukuda,39.4,10018767,
Yoru Propeth,81.4,10016640,
Miguel Pato,90.8,10016983,
Mauricio Pato,44.2,10010310,
Liliana Omen,84.0,10001696,
Alvaro Fu,28.1,10015260,
Bryan Pato,53.9,10028613,
Silvana Fukuda,41.3,10009863,
Elsa Fade,34.5,10016331,
Elsa Razor,48.0,10020052,
Camila Pato,43.7,10011588,
Diana Cypher,31.5,10032428,
Sage Arevalo,44.2,10002110,
Briana Brimstone,96.1,10023491,
Yoru Pato,25.4,10003889,
Diana Po,96.9,10016178,
Alvaro Cypher,46.5,10027976,
Ahri Smith,53.1,10025020,
Mauricio Smith,94.5,10014271,
Alvaro Razor,76.1,10009093,
Bryan Sniper,53.3,10009759,
Elsa Pato,81.2,10013704,
Yoru Razor,43.6,10016806,
Miguel Sniper,75.7,10010836,
Briana Fade,87.4,10029219,
Yoru Fade,22.8,10022866,
Sage Breach,63.8,10013057,
William Quispe,57.1,10022309,
Ahri Harbor,68.8,10026978,
Mauricio Fukuda,87.8,10024288,
William Breach,98.6,10023667,
Liliana Fukuda,33.7,10013098,
Chamber Breach,76.5,10017245,
Briana Arevalo,31.0,10002949,
Diana Oliveira,32.4,10018569,
Reyna Harbor,61.9,10024916,
Elsa Brimstone,82.5,10022538,
Liliana Fukuda,64.2,10012628,
William Omen,24.0,10008037,
Ahri Skye,44.4,10022950,
Briana Pato,97.9,10024347,
Enzo Cypher,94.0,10029079,
Bryan Harbor,69.6,10008858,
Reyna Fukuda,52.6,10008140,
Enzo Omen,46.8,10012670,
Alvaro Arevalo,29.2,10023681,
Astra Breach,28.7,10009554,
Diana Cypher,25.9,10002286,
Yoru Phoenix,62.7,10004390,
Enzo Phoenix,56.6,10008736,
Mauricio Po,70.2,10009400,
Bryan Quispe,79.4,10025791,
Astra Brimstone,57.7,10015114,
Liliana Skye,51.7,10018582,
Reyna Sniper,48.6,10025746,
Briana Razor,28.5,10007642,
Miguel Arevalo,46.8,10018283,
Diana Arevalo,82.3,10007049,
Juan Po,49.5,10013358,
Elsa Sniper,49.7,10009551,
Bryan Smith,24.6,10007259,
Elsa Breach,43.6,10018648,
Yoru Quispe,28.7,10016256,
Juan Oliveira,41.6,10015738,
Camila Fu,97.7,10030332,
Alvaro Phoenix,41.2,10024209,
Silvana Oliveira,22.9,10004235,
Sage Quispe,98.0,10030741,
Reyna Pato,38.6,10019462,
Sage Breach,35.2,10007713,
Alvaro Smith,57.7,10009470,
Sage Huscar,76.7,10031630,
Ahri Omen,27.3,10003597,
Yoru Huscar,44.4,10022732,
William Po,89.8,10015392,
William Fukuda,64.8,10025499,
Mauricio Quispe,31.6,10003074,
Ahri Fade,91.0,10018781,
Alvaro Huscar,38.6,10016622,
Mauricio Quispe,66.5,10020748,
Alejandra Huscar,98.3,10032120,
William Cypher,44.0,10007966,
Silvana Phoenix,35.7,10029827,
Reyna Propeth,57.0,10031969,
Ahri Arevalo,86.7,10030249,
Ahri Arevalo,56.6,10011788,
Juan Razor,39.8,10015546,
Sage Huscar,61.9,10025245,
Silvana Po,36.7,10018490,
Reyna Breach,67.0,10030789,
Chamber Quispe,65.2,10015120,
Bryan Smith,82.7,10021979,
Yoru Brimstone,80.9,10006332,
Liliana Huscar,20.4,10001219,
Liliana Oliveira,65.4,10004044,
Silvana Brimstone,20.6,10005920,
Yoru Breach,62.6,10010867,
Reyna Brimstone,58.9,10014157,
Chamber Cypher,36.1,10028003,
Briana Fade,83.0,10015345,
Diana Quispe,86.3,10008924,
Diana Harbor,44.7,10007594,
Chamber Propeth,31.2,10024598,
Mauricio Omen,49.0,10032294,
Silvana Arevalo,38.9,10019818,
Enzo Huscar,49.8,10026137,
Camila Propeth,47.1,10028127,
Bryan Fu,57.4,10018047,
Elsa Pato,55.1,10008465,
Bryan Fade,97.7,10029439,
Juan Fu,96.9,10029324,
Silvana Fukuda,50.8,10001653,
Yoru Fukuda,50.0,10003079,
Mauricio Arevalo,26.8,10016353,
Silvana Fu,60.9,10023594,
Briana Brimstone,35.4,10013651,
Ahri Fade,68.9,10018887,
Diana Harbor,87.0,10002962,
Miguel Phoenix,70.9,10011173,
Diana Smith,56.0,10001157,
Reyna Arevalo,47.7,10018263,
Camila Smith,62.3,10031662,
Astra Fu,56.6,10023982,
Enzo Breach,38.8,10007985,
Juan Skye,98.8,10022988,
Juan Propeth,57.8,10011591,
Ahri Po,89.0,10008158,
Liliana Phoenix,43.6,10002310,
